"idtdestinatario","codigofabrica","nombre","domicilio","idlocalidad","codigopostal","localidad","provincia","pais","tipodestinatario","descripcion","full_address","gps_coords"
"200000001742","2-1520","PODERSA S A DE CAPITALIZACION Y AHORRO ","AV EMILIO OLMOS 330 CBA CAPITAL","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","PODERSA S A DE CAPITALIZACION Y AHORRO (AV EMILIO OLMOS 330 CBA CAPITAL Loc.CORDOBA)","AV EMILIO OLMOS 330 CBA CAPITAL, CORDOBA, CORDOBA, ARGENTINA, 0.0, PODERSA S A DE CAPITALIZACION Y AHORRO (AV EMILIO OLMOS 330 CBA CAPITAL Loc.CORDOBA)",""
"200000001745","2-1523","ESTUDIO FOTOGRAFICO ""BONDPLAND""                  ","BONDPLAND 1929 E/COSTA RICA Y NICARAGUA","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","ESTUDIO FOTOGRAFICO ""BONDPLAND"" (BONDPLAND 1929 E/COSTA RICA Y NICARAGUA Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","BONDPLAND 1929 E/COSTA RICA Y NICARAGUA, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, ESTUDIO FOTOGRAFICO ""BONDPLAND"" (BONDPLAND 1929 E/COSTA RICA Y NICARAGUA Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001746","2-1525","TARABOLLERI ","AV. CORDOBA 3661","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","TARABOLLERI (AV. CORDOBA 3661 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","AV. CORDOBA 3661, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, TARABOLLERI (AV. CORDOBA 3661 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001747","2-1526","FRIULI S.A","MITRE 826 ","6133.0","0.0","FORMOSA","FORMOSA","ARGENTINA                                         ","OTROS DESTINOS","FRIULI S.A (MITRE 826  Loc.FORMOSA)","MITRE 826, FORMOSA, FORMOSA, ARGENTINA, 0.0, FRIULI S.A (MITRE 826  Loc.FORMOSA)",""
"200000001748","2-1527","DRIVERS S.A.                            ","EMILIO CARAFFA 2075","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","DRIVERS S.A. (EMILIO CARAFFA 2075 Loc.CORDOBA)","EMILIO CARAFFA 2075, CORDOBA, CORDOBA, ARGENTINA, 0.0, DRIVERS S.A. (EMILIO CARAFFA 2075 Loc.CORDOBA)",""
"200000001749","2-1528","SANDOZ S.A","BARRIO OBRERO CASA 54","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","OTROS DESTINOS","SANDOZ S.A (BARRIO OBRERO CASA 54 Loc.NEUQUEN)","BARRIO OBRERO CASA 54, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, SANDOZ S.A (BARRIO OBRERO CASA 54 Loc.NEUQUEN)",""
"200000001750","2-1529","STAND PINAMAR               ","AV. INTERMEDANOS  Y CONSTITUCION (PETROBRAS)","18888.0","0.0","PINAMAR","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","STAND PINAMAR (AV. INTERMEDANOS  Y CONSTITUCION (PETROBRAS) Loc.PINAMAR)","AV. INTERMEDANOS  Y CONSTITUCION (PETROBRAS), PINAMAR, BUENOS AIRES, ARGENTINA, 0.0, STAND PINAMAR (AV. INTERMEDANOS  Y CONSTITUCION (PETROBRAS) Loc.PINAMAR)",""
"200000000295","2-153","FIAT","RUTA 2 KM.37.50","1360.0","0.0","BERAZATEGUI","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","FIAT (RUTA 2 KM.37.50 Loc.BERAZATEGUI)","RUTA 2 KM.37.50, BERAZATEGUI, BUENOS AIRES, ARGENTINA, 0.0, FIAT (RUTA 2 KM.37.50 Loc.BERAZATEGUI)",""
"200000001753","2-1532","GENERAL MOTORS DE ARGENTINA S.R.L.","PUERTO SAN ANTONIO","123.0","0.0","SAN ANTONIO","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS DE ARGENTINA S.R.L. (PUERTO SAN ANTONIO Loc.SAN ANTONIO)","PUERTO SAN ANTONIO, SAN ANTONIO, CHILE, CHILE, 0.0, GENERAL MOTORS DE ARGENTINA S.R.L. (PUERTO SAN ANTONIO Loc.SAN ANTONIO)",""
"200000001754","2-1533","GENERAL MOTORS DE ARGENTINA S.R.L.","PUERTO SAN ANTONIO","123.0","0.0","SAN ANTONIO","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS DE ARGENTINA S.R.L. (PUERTO SAN ANTONIO Loc.SAN ANTONIO)","PUERTO SAN ANTONIO, SAN ANTONIO, CHILE, CHILE, 0.0, GENERAL MOTORS DE ARGENTINA S.R.L. (PUERTO SAN ANTONIO Loc.SAN ANTONIO)",""
"200000001757","2-1535","STAND DE PINAMAR              ","PRIMER ROTONDA DE ENTREDA DE PINAMAR (SHELL/PETROBRAS)","18888.0","0.0","PINAMAR","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","STAND DE PINAMAR (PRIMER ROTONDA DE ENTREDA DE PINAMAR (SHELL/PETROBRAS) Loc.PINAMAR)","PRIMER ROTONDA DE ENTREDA DE PINAMAR (SHELL/PETROBRAS), PINAMAR, BUENOS AIRES, ARGENTINA, 0.0, STAND DE PINAMAR (PRIMER ROTONDA DE ENTREDA DE PINAMAR (SHELL/PETROBRAS) Loc.PINAMAR)",""
"200000001758","2-1536","GUILLERMO DIETRICH S.A.","URIBURU","225.0","1414.0","MUNRO","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","GUILLERMO DIETRICH S.A. (URIBURU Loc.MUNRO)","URIBURU, MUNRO, CAPITAL FEDERAL, ARGENTINA, 1414.0, GUILLERMO DIETRICH S.A. (URIBURU Loc.MUNRO)",""
"200000001759","2-1537","GUILLERMO DIETRICH S.A.","SARMIENTO 4114 - WALLMART-","19171.0","0.0","BAHIA BLANCA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","GUILLERMO DIETRICH S.A. (SARMIENTO 4114 - WALLMART- Loc.BAHIA BLANCA(BUENOS AIRES))","SARMIENTO 4114 - WALLMART-, BAHIA BLANCA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, GUILLERMO DIETRICH S.A. (SARMIENTO 4114 - WALLMART- Loc.BAHIA BLANCA(BUENOS AIRES))",""
"200000001760","2-1539","ALFACAR S.A.  (MORON)                            ","MONSEÑOR ANGELERI 1363 (ATRÁS DEL CEMENTERIO DE MORON.)","856.0","0.0","MORON(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","ALFACAR S.A.  (MORON) (MONSEÑOR ANGELERI 1363 (ATRÁS DEL CEMENTERIO DE MORON.) Loc.MORON(BUENOS AIRES))","MONSEÑOR ANGELERI 1363 (ATRÁS DEL CEMENTERIO DE MORON.), MORON(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, ALFACAR S.A.  (MORON) (MONSEÑOR ANGELERI 1363 (ATRÁS DEL CEMENTERIO DE MORON.) Loc.MORON(BUENOS AIRES))",""
"200000000296","2-154","CANAL 13","LIMA 1261","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","CANAL 13 (LIMA 1261 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","LIMA 1261, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, CANAL 13 (LIMA 1261 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001761","2-1540","EXPOAGRO 2008","RUTA Nº 9 KM 407-ARMSTRONG, TORTUGAS.","2957.0","0.0","SANTA FE","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","EXPOAGRO 2008 (RUTA Nº 9 KM 407-ARMSTRONG, TORTUGAS. Loc.SANTA FE)","RUTA Nº 9 KM 407-ARMSTRONG, TORTUGAS., SANTA FE, SANTA FE, ARGENTINA, 0.0, EXPOAGRO 2008 (RUTA Nº 9 KM 407-ARMSTRONG, TORTUGAS. Loc.SANTA FE)",""
"200000001762","2-1541","CORCAM  ","AV. CIRCUMBALACION 3010 Bº SAN JORGE","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","CONCESIONARIOS","CORCAM (AV. CIRCUMBALACION 3010 Bº SAN JORGE Loc.CORDOBA)","AV. CIRCUMBALACION 3010 Bº SAN JORGE, CORDOBA, CORDOBA, ARGENTINA, 0.0, CORCAM (AV. CIRCUMBALACION 3010 Bº SAN JORGE Loc.CORDOBA)",""
"200000001763","2-1542","LA HERRADURA             ","PINAMAR","18888.0","0.0","PINAMAR","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","LA HERRADURA (PINAMAR Loc.PINAMAR)","PINAMAR, PINAMAR, BUENOS AIRES, ARGENTINA, 0.0, LA HERRADURA (PINAMAR Loc.PINAMAR)",""
"200000001764","2-1543","TALLER MODENA ALFA S.A.","TACUARI 1797 ","142500.0","0.0","CAP. FEDERAL","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","TALLER MODENA ALFA S.A. (TACUARI 1797  Loc.CAP. FEDERAL)","TACUARI 1797, CAP. FEDERAL, CAPITAL FEDERAL, ARGENTINA, 0.0, TALLER MODENA ALFA S.A. (TACUARI 1797  Loc.CAP. FEDERAL)",""
"200000001765","2-1544","ALFAPOINT PESADO CASTRO","SALTA 1351","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","ALFAPOINT PESADO CASTRO (SALTA 1351 Loc.ROSARIO (SANTA FE))","SALTA 1351, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, ALFAPOINT PESADO CASTRO (SALTA 1351 Loc.ROSARIO (SANTA FE))",""
"200000001766","2-1545","LA BARONESA        ","RUTA 28","960.0","0.0","GENERAL RODRIGUEZ","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","LA BARONESA (RUTA 28 Loc.GENERAL RODRIGUEZ)","RUTA 28, GENERAL RODRIGUEZ, BUENOS AIRES, ARGENTINA, 0.0, LA BARONESA (RUTA 28 Loc.GENERAL RODRIGUEZ)",""
"200000001767","2-1546","ESTILO PILAR","PILAR","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","ESTILO PILAR (PILAR Loc.PILAR(BUENOS AIRES))","PILAR, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, ESTILO PILAR (PILAR Loc.PILAR(BUENOS AIRES))",""
"200000001768","2-1547","MASSALIN PARTICULARES SA                ","AV.RIVADAVIA 26950","886.0","0.0","MERLO(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","MASSALIN PARTICULARES SA (AV.RIVADAVIA 26950 Loc.MERLO(BUENOS AIRES))","AV.RIVADAVIA 26950, MERLO(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, MASSALIN PARTICULARES SA (AV.RIVADAVIA 26950 Loc.MERLO(BUENOS AIRES))",""
"200000001769","2-1548","RODOBENZ VEHICULOS S.A.","OLAVARRIA 1403- BARRACAS-","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","RODOBENZ VEHICULOS S.A. (OLAVARRIA 1403- BARRACAS- Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","OLAVARRIA 1403- BARRACAS-, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, RODOBENZ VEHICULOS S.A. (OLAVARRIA 1403- BARRACAS- Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001770","2-1549","MUSEO DE TIGRE","PASEO VICTORICA 972","401.0","0.0","TIGRE BS.AS (G.T.)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","MUSEO DE TIGRE (PASEO VICTORICA 972 Loc.TIGRE BS.AS (G.T.))","PASEO VICTORICA 972, TIGRE BS.AS (G.T.), BUENOS AIRES, ARGENTINA, 0.0, MUSEO DE TIGRE (PASEO VICTORICA 972 Loc.TIGRE BS.AS (G.T.))",""
"200000000297","2-155","POLIDEPORTIVO SUBOFIC.","MARIANO ACOSTA 2406 Y RIESTRA  ","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","POLIDEPORTIVO SUBOFIC. (MARIANO ACOSTA 2406 Y RIESTRA   Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","MARIANO ACOSTA 2406 Y RIESTRA, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, POLIDEPORTIVO SUBOFIC. (MARIANO ACOSTA 2406 Y RIESTRA   Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001771","2-1550","AUMACAR SRL.","ENTRE RIOS 2550","342.0","0.0","MARTINEZ(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","AUMACAR SRL. (ENTRE RIOS 2550 Loc.MARTINEZ(BUENOS AIRES))","ENTRE RIOS 2550, MARTINEZ(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, AUMACAR SRL. (ENTRE RIOS 2550 Loc.MARTINEZ(BUENOS AIRES))",""
"200000001772","2-1551","SEGUROLA AUTOMOTORES","JUAN B JUSTO 7000","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","SEGUROLA AUTOMOTORES (JUAN B JUSTO 7000 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","JUAN B JUSTO 7000, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, SEGUROLA AUTOMOTORES (JUAN B JUSTO 7000 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001773","2-1552","FERRERO CARLOS","PUEYRREDON 225","2079.0","0.0","SAN FRANCISCO (DPTO.SAN JUSTO) CBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","FERRERO CARLOS (PUEYRREDON 225 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)","PUEYRREDON 225, SAN FRANCISCO (DPTO.SAN JUSTO) CBA, CORDOBA, ARGENTINA, 0.0, FERRERO CARLOS (PUEYRREDON 225 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)",""
"200000001774","2-1553","PREMIUM AUTOMOTORES SA","AV SARMIENTO 715","5744.0","0.0","RESISTENCIA(CHACO)","CHACO","ARGENTINA                                         ","OTROS DESTINOS","PREMIUM AUTOMOTORES SA (AV SARMIENTO 715 Loc.RESISTENCIA(CHACO))","AV SARMIENTO 715, RESISTENCIA(CHACO), CHACO, ARGENTINA, 0.0, PREMIUM AUTOMOTORES SA (AV SARMIENTO 715 Loc.RESISTENCIA(CHACO))",""
"200000001775","2-1554","PROVEEDORA PAP. BRAGADO","CAPITAL FEDERAL","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","PROVEEDORA PAP. BRAGADO (CAPITAL FEDERAL Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","CAPITAL FEDERAL, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, PROVEEDORA PAP. BRAGADO (CAPITAL FEDERAL Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001776","2-1555","""EVENTO ESTILO PILAR""   ","PILAR","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","""EVENTO ESTILO PILAR"" (PILAR Loc.PILAR(BUENOS AIRES))","PILAR, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, ""EVENTO ESTILO PILAR"" (PILAR Loc.PILAR(BUENOS AIRES))",""
"200000001778","2-1556","PUERTO MADERO (COMPLEJO ZENCITY)               ","BOULEVARD JUANA MANSO Y BOULEVARD ROSARIO VERA PEÑALOZA","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","PUERTO MADERO (COMPLEJO ZENCITY) (BOULEVARD JUANA MANSO Y BOULEVARD ROSARIO VERA PEÑALOZA Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","BOULEVARD JUANA MANSO Y BOULEVARD ROSARIO VERA PEÑALOZA, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, PUERTO MADERO (COMPLEJO ZENCITY) (BOULEVARD JUANA MANSO Y BOULEVARD ROSARIO VERA PEÑALOZA Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001779","2-1557","PEDRO MARQUEZ","CALLE BASILICO 1453 V.AGUIRRE","17803.0","0.0","TANDIL","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","PEDRO MARQUEZ (CALLE BASILICO 1453 V.AGUIRRE Loc.TANDIL)","CALLE BASILICO 1453 V.AGUIRRE, TANDIL, BUENOS AIRES, ARGENTINA, 0.0, PEDRO MARQUEZ (CALLE BASILICO 1453 V.AGUIRRE Loc.TANDIL)",""
"200000001780","2-1558","BAIRESWAGEN (SUC. 9 DE JULIO)","RUTA 5 KM 262","30001.0","0.0","9 DE JULIO","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","BAIRESWAGEN (SUC. 9 DE JULIO) (RUTA 5 KM 262 Loc.9 DE JULIO)","RUTA 5 KM 262, 9 DE JULIO, BUENOS AIRES, ARGENTINA, 0.0, BAIRESWAGEN (SUC. 9 DE JULIO) (RUTA 5 KM 262 Loc.9 DE JULIO)",""
"200000001783","2-1559","Y.P.F. (COMODORO RIVADAVIA)","WARNES S/N KM 3","19526.0","0.0","COMODORO RIVADAVIA","CHUBUT","ARGENTINA                                         ","OTROS DESTINOS","Y.P.F. (COMODORO RIVADAVIA) (WARNES S/N KM 3 Loc.COMODORO RIVADAVIA)","WARNES S/N KM 3, COMODORO RIVADAVIA, CHUBUT, ARGENTINA, 0.0, Y.P.F. (COMODORO RIVADAVIA) (WARNES S/N KM 3 Loc.COMODORO RIVADAVIA)",""
"200000000298","2-156","FATE","BLANCO ENCALADA 3003","352.0","0.0","SAN FERNANDO(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","FATE (BLANCO ENCALADA 3003 Loc.SAN FERNANDO(BUENOS AIRES))","BLANCO ENCALADA 3003, SAN FERNANDO(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, FATE (BLANCO ENCALADA 3003 Loc.SAN FERNANDO(BUENOS AIRES))",""
"200000001784","2-1560","CHEDRESE ROBERTO ","COLON Y TERRADA","19171.0","0.0","BAHIA BLANCA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","CHEDRESE ROBERTO (COLON Y TERRADA Loc.BAHIA BLANCA(BUENOS AIRES))","COLON Y TERRADA, BAHIA BLANCA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, CHEDRESE ROBERTO (COLON Y TERRADA Loc.BAHIA BLANCA(BUENOS AIRES))",""
"200000001785","2-1561","CABAÑA LA REPUBLICA","RUTA 47 S/N (A 6,5 KM DEL CRUCE CON LA RUTA 5 EN LUJAN)","17672.0","0.0","LUJAN(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","CABAÑA LA REPUBLICA (RUTA 47 S/N (A 6,5 KM DEL CRUCE CON LA RUTA 5 EN LUJAN) Loc.LUJAN(BUENOS AIRES))","RUTA 47 S/N (A 6,5 KM DEL CRUCE CON LA RUTA 5 EN LUJAN), LUJAN(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, CABAÑA LA REPUBLICA (RUTA 47 S/N (A 6,5 KM DEL CRUCE CON LA RUTA 5 EN LUJAN) Loc.LUJAN(BUENOS AIRES))",""
"200000001787","2-1562","PALACIO SANS SOUCI","PAZ 605","100123.0","0.0","SAN FERNANDO","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","PALACIO SANS SOUCI (PAZ 605 Loc.SAN FERNANDO)","PAZ 605, SAN FERNANDO, BUENOS AIRES, ARGENTINA, 0.0, PALACIO SANS SOUCI (PAZ 605 Loc.SAN FERNANDO)",""
"200000001794","2-1564","AIR LIQUIDE ARGENTINA S.A               ","AV.VELEZ SARFIELD 5250","225.0","0.0","MUNRO","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","AIR LIQUIDE ARGENTINA S.A (AV.VELEZ SARFIELD 5250 Loc.MUNRO)","AV.VELEZ SARFIELD 5250, MUNRO, CAPITAL FEDERAL, ARGENTINA, 0.0, AIR LIQUIDE ARGENTINA S.A (AV.VELEZ SARFIELD 5250 Loc.MUNRO)",""
"200000001799","2-1566","GLOBAL SOURCING GROUP ARGENTINA S.R.L.","PTO FALCON","50000.0","0.0","PUERTO FALCON","PARAGUAY","PARAGUAY                                          ","INTERNACIONAL","GLOBAL SOURCING GROUP ARGENTINA S.R.L. (PTO FALCON Loc.PUERTO FALCON)","PTO FALCON, PUERTO FALCON, PARAGUAY, PARAGUAY, 0.0, GLOBAL SOURCING GROUP ARGENTINA S.R.L. (PTO FALCON Loc.PUERTO FALCON)",""
"200000001800","2-1567","MEMEN JULIO"," AV.DALMACIO VELEZ 1259","13715.0","0.0","LA RIOJA","LA RIOJA","ARGENTINA                                         ","OTROS DESTINOS","MEMEN JULIO ( AV.DALMACIO VELEZ 1259 Loc.LA RIOJA)","AV.DALMACIO VELEZ 1259, LA RIOJA, LA RIOJA, ARGENTINA, 0.0, MEMEN JULIO ( AV.DALMACIO VELEZ 1259 Loc.LA RIOJA)",""
"200000001801","2-1568","HIDROCAM","CAU POLICAM 3850 (ALTURA CAMINO DE CINTURA 2100)","967.0","0.0","SAN JUSTO(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","HIDROCAM (CAU POLICAM 3850 (ALTURA CAMINO DE CINTURA 2100) Loc.SAN JUSTO(BUENOS AIRES))","CAU POLICAM 3850 (ALTURA CAMINO DE CINTURA 2100), SAN JUSTO(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, HIDROCAM (CAU POLICAM 3850 (ALTURA CAMINO DE CINTURA 2100) Loc.SAN JUSTO(BUENOS AIRES))",""
"200000001802","2-1569","STAND PUERTO MADERO","AV. JUANA MANSO E/EYLE Y ESCURRA (FRENTE HOTEL FAENA)","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","STAND PUERTO MADERO (AV. JUANA MANSO E/EYLE Y ESCURRA (FRENTE HOTEL FAENA) Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","AV. JUANA MANSO E/EYLE Y ESCURRA (FRENTE HOTEL FAENA), CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, STAND PUERTO MADERO (AV. JUANA MANSO E/EYLE Y ESCURRA (FRENTE HOTEL FAENA) Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000000299","2-157","OMBU","CALLE 10 N*808","2257.0","0.0","LAS PAREJAS","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","OMBU (CALLE 10 N*808 Loc.LAS PAREJAS)","CALLE 10 N*808, LAS PAREJAS, SANTA FE, ARGENTINA, 0.0, OMBU (CALLE 10 N*808 Loc.LAS PAREJAS)",""
"200000001804","2-1570","AIR LIQUIDE ARGENTINA S.A               "," A ENTREGAR EN  ESTACIONAMIENTO DEL ROSARIO-PERU 441 - CAPITAL FEDERAL.","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","AIR LIQUIDE ARGENTINA S.A ( A ENTREGAR EN  ESTACIONAMIENTO DEL ROSARIO-PERU 441 - CAPITAL FEDERAL. Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","A ENTREGAR EN  ESTACIONAMIENTO DEL ROSARIO-PERU 441 - CAPITAL FEDERAL., CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, AIR LIQUIDE ARGENTINA S.A ( A ENTREGAR EN  ESTACIONAMIENTO DEL ROSARIO-PERU 441 - CAPITAL FEDERAL. Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000001805","2-1571","HYUNDAI MOTOR ARGENTINA S.A.            ","HOTEL ACUARIO","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","HYUNDAI MOTOR ARGENTINA S.A. (HOTEL ACUARIO Loc.MENDOZA(MENDOZA))","HOTEL ACUARIO, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, HYUNDAI MOTOR ARGENTINA S.A. (HOTEL ACUARIO Loc.MENDOZA(MENDOZA))",""
"200000001806","2-1572","HOTEL ACUARIO (LAS LEÑAS)","BLAS PARERA 3611","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","HOTEL ACUARIO (LAS LEÑAS) (BLAS PARERA 3611 Loc.MENDOZA(MENDOZA))","BLAS PARERA 3611, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, HOTEL ACUARIO (LAS LEÑAS) (BLAS PARERA 3611 Loc.MENDOZA(MENDOZA))",""
"200000001807","2-1573","HOTEL ACUARIO (LAS LEÑAS)","LAS LEÑAS","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","HOTEL ACUARIO (LAS LEÑAS) (LAS LEÑAS Loc.MENDOZA(MENDOZA))","LAS LEÑAS, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, HOTEL ACUARIO (LAS LEÑAS) (LAS LEÑAS Loc.MENDOZA(MENDOZA))",""
"200000001809","2-1574","ESTUDIO FOTOGRAFICO","CHARLONE 81","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","ESTUDIO FOTOGRAFICO (CHARLONE 81 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","CHARLONE 81, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, ESTUDIO FOTOGRAFICO (CHARLONE 81 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
